GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,ELEVATION,BCCMASS,BCdepo,TA,RF,SM,SW,VPD,soilClayContent,soilWaterContent,soilPH,soilBulkDensity,soilTaxa,Ndepo,LAI,BIOMASS,longitude,latitude,indRows,indCols,Region,randomNum
4432,10058,86,98,159,15131,2303,29889,1792,467,15565,68,2908,3764,4701,11354,389,36405422,59,29933,-62.8894118671816,-13.1368993678113,60,210,1,0.359535240315204
4515,10255,87,98,150,14672,2247,29873,1739,478,15594,71,2845,3775,4760,11427,389,35645541,59,29748,-62.8894118671816,-13.6959163621862,61,210,1,0.912867761114875
4762,10714,93,105,182,14273,2220,29823,1848,481,15521,62,2819,3851,4854,10912,389,35815395,60,29387,-62.8894118671816,-14.2549333565612,62,210,1,0.388772495378266
4869,10960,96,108,198,13959,2218,29758,1797,498,15375,59,2750,3685,5034,11452,389,37962248,60,30285,-62.8894118671816,-14.8139503509361,63,210,1,0.678021857848942
4817,10909,94,107,207,13540,2237,29756,1744,499,15318,62,2657,3291,5185,12014,158,40011358,60,31115,-62.8894118671816,-15.3729673453111,64,210,1,0.752663777457531
4752,10861,94,107,208,12998,2300,29754,1623,489,15301,68,2566,3333,5200,11533,255,40606108,59,31166,-62.8894118671816,-15.931984339686,65,210,1,0.199393847033604
3705,7062,75,92,21,4387,573,29928,1764,485,15371,61,3193,3428,4974,11548,340,15639434,52,17909,-62.3303948728066,9.78279740156158,19,211,1,0.678316995397072
3713,7076,79,91,25,4454,593,29958,1307,422,15759,73,3252,3352,5015,11668,150,17170638,53,15526,-62.3303948728066,9.22378040718663,20,211,1,0.791000739337585
3680,7189,83,97,55,4428,554,29949,1181,459,15947,74,3330,4238,5115,12838,291,16778849,55,31546,-62.3303948728066,8.66476341281169,21,211,1,0.726212306605526
3609,7095,82,98,110,4357,855,29753,1458,481,15848,61,3624,4120,5012,12356,255,16352355,55,30496,-62.3303948728066,8.10574641843674,22,211,1,0.175196358724433
4018,7888,94,111,291,4434,605,29879,1496,420,16435,81,3244,3601,5109,12525,22,14928825,54,25762,-62.3303948728066,6.98771242968684,24,211,1,0.103216090863034
3468,7158,76,93,448,4383,882,29585,2321,506,15424,43,3031,4193,4898,11967,255,14245503,51,28520,-62.3303948728066,6.4286954353119,25,211,1,0.81754542241579
3113,6756,67,84,536,4025,1201,29482,2856,439,15281,38,3238,4276,4907,11203,264,12607740,51,29552,-62.3303948728066,5.86967844093695,26,211,1,0.980096005521268
3257,6938,68,83,563,3895,1133,29287,4018,460,15593,34,3379,4287,4904,11317,264,10845965,53,29403,-62.3303948728066,5.310661446562,27,211,1,0.751684027310974
3413,7118,68,84,459,4390,1177,29607,2583,474,15739,44,3495,4139,4885,11765,255,10963487,55,30277,-62.3303948728066,4.75164445218705,28,211,1,0.90974084513227
4171,8070,84,102,477,4871,1103,29669,2630,452,15913,43,3517,4096,4951,12117,255,14575128,58,27393,-62.3303948728066,4.19262745781211,29,211,1,0.608514994465511
4724,8721,94,113,750,5497,1103,29803,2416,525,15765,55,3181,3934,4884,12643,402,18255781,59,24389,-62.3303948728066,3.63361046343716,30,211,1,0.45920136851199
4551,8554,91,108,533,5964,957,29803,2426,529,15426,56,3450,3743,4793,12512,402,19839627,59,25441,-62.3303948728066,3.07459346906221,31,211,1,0.045913512100114
4603,8547,91,107,325,6248,1210,29833,2266,525,15222,57,3180,3681,4763,12445,402,20899173,59,24784,-62.3303948728066,2.51557647468726,32,211,1,0.599667817530127
4416,8226,86,99,299,6689,1343,29853,2531,523,14985,54,2950,3603,4692,12430,389,21051304,60,25018,-62.3303948728066,1.95655948031232,33,211,1,0.781423935309801
4219,7960,83,95,175,6515,1539,29807,3423,484,14928,42,2883,3716,4725,12303,389,21130161,59,27408,-62.3303948728066,1.39754248593737,34,211,1,0.818052364315487
3887,7400,75,87,86,6910,1388,29912,2698,457,14548,50,2582,3210,4478,12001,340,21489666,58,29025,-62.3303948728066,0.838525491562421,35,211,1,0.22308238126626
3833,7315,75,87,50,7119,1499,29910,2714,458,14260,48,3210,2970,4450,11300,340,22083166,58,26470,-62.3303948728066,0.279508497187474,36,211,1,0.732903459782046
3916,7472,78,90,48,7409,1515,29892,2743,471,14174,42,3604,3167,4324,10810,340,22379097,58,25776,-62.3303948728066,-0.279508497187474,37,211,1,0.677559090973786
3964,7563,79,94,35,7720,1475,29908,2966,482,14109,38,3709,3138,4265,10442,340,21241446,59,24282,-62.3303948728066,-0.838525491562421,38,211,1,0.972098144006049
3882,7444,78,90,50,8062,1490,29923,2876,462,13963,41,3061,3120,4236,9753,340,20579711,58,28863,-62.3303948728066,-1.39754248593737,39,211,1,0.411600352045823
3817,7397,76,88,50,8552,1490,29877,2912,478,14068,35,2792,3113,4236,9261,340,22264288,59,29363,-62.3303948728066,-1.95655948031232,40,211,1,0.0512268864142016
3832,7484,76,87,58,9841,1785,29896,2658,467,14164,42,2757,3156,4206,9712,389,22973405,59,29370,-62.3303948728066,-2.51557647468726,41,211,1,0.315270545084878
3859,7605,77,89,60,10629,1855,29907,2521,459,14174,45,2768,3250,4165,10290,389,21020039,59,30304,-62.3303948728066,-3.07459346906221,42,211,1,0.31475858234969
3840,7634,76,89,43,11347,1857,29940,2832,441,14355,42,2938,3154,4229,11124,389,19654060,58,31038,-62.3303948728066,-3.63361046343716,43,211,1,0.492736572862743
3803,7682,75,88,55,11906,1921,29936,2757,502,14414,43,3037,3348,4231,11274,389,19254667,58,28932,-62.3303948728066,-4.19262745781211,44,211,1,0.0556306292651011
3824,7752,74,86,59,12220,1981,29921,2754,463,14370,42,3038,3307,4161,11461,389,19334562,57,29946,-62.3303948728066,-4.75164445218705,45,211,1,0.0949827963051177
3855,7863,74,88,42,12424,1960,29903,2740,454,14432,42,2897,3218,4103,10764,389,19560735,57,30978,-62.3303948728066,-5.310661446562,46,211,1,0.239078277853282
3870,7936,73,87,59,12704,1915,29908,2717,449,14476,44,2661,3227,4165,9594,389,19755848,57,28127,-62.3303948728066,-5.86967844093695,47,211,1,0.782435934216185
3902,8017,74,86,72,13009,1978,29943,2676,440,14550,49,2717,3284,4278,9648,389,20136031,57,25861,-62.3303948728066,-6.4286954353119,48,211,1,0.868830407975705
3965,8174,74,87,63,13306,2289,29931,2701,441,14585,50,2623,3552,4209,9775,389,21489194,58,25436,-62.3303948728066,-6.98771242968684,49,211,1,0.62398405210987
4072,8460,76,90,61,14904,2289,29925,2690,434,14612,52,2749,3690,4148,11320,389,24523232,58,24379,-62.3303948728066,-7.54672942406179,50,211,1,0.332523373668957
4115,8587,77,91,76,16115,2530,29934,2539,511,14724,61,2717,3790,4194,11290,389,27644577,58,24595,-62.3303948728066,-8.10574641843674,51,211,1,0.271247940839793
4122,8631,77,91,96,16447,2450,29937,2448,472,14844,63,2685,3776,4216,10675,389,29924277,58,23958,-62.3303948728066,-8.66476341281169,52,211,1,0.0319739703791037
4273,8965,78,90,110,17592,2734,29918,2224,512,15072,70,2828,3642,4292,10685,389,30881860,58,24228,-62.3303948728066,-9.22378040718663,53,211,1,0.869332459866006
4381,9613,82,94,244,15168,2586,29892,1859,368,15751,79,2650,3650,4700,12100,389,36285795,60,25850,-62.3303948728066,-11.4598483846864,57,211,1,0.247646763874657
4400,9795,85,97,187,14493,2735,29797,2119,506,15604,66,2514,3714,4539,11521,48,37106982,59,27350,-62.3303948728066,-12.0188653790614,58,211,1,0.985421807575469
4438,9986,85,96,174,14661,2372,29857,1862,496,15642,67,2526,3736,4548,11334,402,36704037,59,27246,-62.3303948728066,-12.5778823734363,59,211,1,0.127586383350604
4279,9789,81,92,155,15003,2372,29887,1813,458,15692,71,2734,3673,4623,11123,402,35605998,58,28092,-62.3303948728066,-13.1368993678113,60,211,1,0.532953449447278
4687,10597,92,105,158,14785,2343,29828,1954,495,15642,64,2791,3686,4805,11173,389,34629267,60,29522,-62.3303948728066,-13.6959163621862,61,211,1,0.378596783996379
4754,10742,93,106,170,14231,2319,29823,1773,472,15624,63,2750,3810,4863,11009,389,34738983,60,29916,-62.3303948728066,-14.2549333565612,62,211,1,0.783771696788792
4909,11034,97,110,203,13858,2270,29771,1656,488,15600,62,2754,3704,5004,11450,389,36901404,60,28562,-62.3303948728066,-14.8139503509361,63,211,1,0.914090332273794
4864,10987,95,109,291,13520,2132,29742,1586,488,15511,63,2633,3400,5161,11955,48,38967997,59,31600,-62.3303948728066,-15.3729673453111,64,211,1,0.361124621035295
3572,6851,73,88,14,4387,915,29918,1723,505,14067,58,3048,3437,5008,10625,340,10116247,51,18300,-61.7713778784317,9.78279740156158,19,212,1,0.91104408015182
3680,7050,79,91,9,4454,821,29919,1486,513,15462,60,3105,3374,4951,11984,150,15043452,52,17161,-61.7713778784317,9.22378040718663,20,212,1,0.119121720497745
3832,7477,89,104,17,4428,646,29902,1308,493,15674,60,3236,4015,5133,12836,150,13857528,54,28893,-61.7713778784317,8.66476341281169,21,212,1,0.0348276901679443
3722,7311,87,104,324,4357,829,29724,1505,499,15633,47,3520,3893,5062,12591,402,15029423,52,29186,-61.7713778784317,8.10574641843674,22,212,1,0.904506728914641
3733,7466,91,108,278,4237,800,29916,1106,363,16013,89,3571,3571,5057,12721,22,14822515,53,27357,-61.7713778784317,7.54672942406179,23,212,1,0.930740878431636
3958,7761,93,109,259,4434,566,29913,1471,424,16209,84,3318,3484,5196,12467,22,14447243,55,24651,-61.7713778784317,6.98771242968684,24,212,1,0.589996197292355
3872,7643,87,104,537,4383,529,29728,2569,443,15420,51,2950,4061,4960,12257,255,13887448,56,28852,-61.7713778784317,6.4286954353119,25,212,1,0.0564480697228618
2843,6429,64,84,851,4025,1138,29350,3205,419,15321,35,3287,4386,4899,10986,264,12540418,49,28722,-61.7713778784317,5.86967844093695,26,212,1,0.882159502849003
2852,6490,62,81,869,3895,829,29341,2303,433,16135,44,3432,4178,4950,10503,264,11157328,52,30410,-61.7713778784317,5.310661446562,27,212,1,0.849515591686605
3470,7272,71,87,572,4390,1281,29527,2430,432,16008,51,3407,4092,4843,11197,255,11408868,56,30983,-61.7713778784317,4.75164445218705,28,212,1,0.568739721598088
4393,8321,88,106,589,4871,749,29659,2571,366,16008,50,3316,4126,4983,12242,255,15099131,60,27397,-61.7713778784317,4.19262745781211,29,212,1,0.460585525664272
4712,8624,92,108,427,5497,749,29894,2283,497,15894,68,3171,3643,4921,12635,255,18850075,60,23980,-61.7713778784317,3.63361046343716,30,212,1,0.0676049985569037
4584,8540,91,107,362,5964,667,29866,2318,516,15573,65,3411,3602,4851,12660,389,20418613,59,24589,-61.7713778784317,3.07459346906221,31,212,1,0.38321314125404
4537,8413,89,104,306,6248,1063,29888,2176,471,15338,64,3128,3600,4794,12579,389,21030364,59,23188,-61.7713778784317,2.51557647468726,32,212,1,0.740402324494855
4449,8281,87,102,214,6689,1115,29774,2440,521,14876,49,3177,3742,4744,12435,389,20555472,58,24285,-61.7713778784317,1.95655948031232,33,212,1,0.52232751037915
4153,7835,81,93,161,6515,1215,29839,2513,473,14936,51,3083,3987,4847,11950,340,20328650,58,25735,-61.7713778784317,1.39754248593737,34,212,1,0.496759262274967
3718,7156,71,83,72,6910,1366,29917,2785,455,14666,49,2811,3080,4511,11801,340,20365269,57,27809,-61.7713778784317,0.838525491562421,35,212,1,0.830198788161747
3651,7069,71,84,49,7119,1645,29908,2766,465,14279,44,3176,3092,4473,11135,340,20977884,57,24794,-61.7713778784317,0.279508497187474,36,212,1,0.0167762123929304
3895,7459,78,91,43,7409,1640,29894,2795,439,14154,40,3814,3183,4339,10758,340,21283415,59,23915,-61.7713778784317,-0.279508497187474,37,212,1,0.264058568502416
4120,7826,83,98,40,7720,1592,29897,2945,457,14068,36,4021,3157,4214,10825,389,21836245,60,23892,-61.7713778784317,-0.838525491562421,38,212,1,0.141901125095577
4002,7658,80,95,37,8062,1662,29926,2917,450,13932,40,3607,3034,4232,10226,389,19274271,59,26283,-61.7713778784317,-1.39754248593737,39,212,1,0.0329705520921767
3746,7344,74,86,47,8552,1662,29875,3033,524,14046,35,2734,2993,4288,11644,389,20800068,58,27319,-61.7713778784317,-1.95655948031232,40,212,1,0.289313823959527
3804,7508,76,87,55,9841,1536,29887,2800,470,14099,39,2700,3092,4259,11019,389,22792882,59,28793,-61.7713778784317,-2.51557647468726,41,212,1,0.89386616837622
3854,7654,77,89,57,10629,1529,29898,2879,467,14075,40,2892,3179,4189,10772,389,21466541,59,30147,-61.7713778784317,-3.07459346906221,42,212,1,0.163104474956854
3881,7735,77,90,51,11347,1654,29931,2859,436,14302,41,3097,3130,4212,11389,389,20117028,59,30783,-61.7713778784317,-3.63361046343716,43,212,1,0.988978670224991
3798,7687,72,85,48,11906,2030,29947,2810,500,14338,43,2856,3129,4206,9879,340,19251751,57,27595,-61.7713778784317,-4.19262745781211,44,212,1,0.131302381093545
3832,7806,73,85,43,12220,1870,29900,2828,458,14370,41,2878,3378,4101,9912,389,19288917,58,29043,-61.7713778784317,-4.75164445218705,45,212,1,0.467299577319128
3899,7962,74,86,51,12424,1764,29903,2798,453,14423,43,2934,3302,4108,10132,389,19394441,58,29058,-61.7713778784317,-5.310661446562,46,212,1,0.370159349987236
3977,8099,75,88,64,12704,1876,29918,2760,448,14506,45,2935,3340,4140,11104,389,19377250,58,28341,-61.7713778784317,-5.86967844093695,47,212,1,0.657561633275093
3999,8194,75,88,59,13009,2046,29929,2732,444,14503,48,2853,3320,4244,10682,389,20059977,58,25681,-61.7713778784317,-6.4286954353119,48,212,1,0.873564922067754
3983,8253,75,88,55,13306,2570,29925,2709,439,14541,51,2698,3554,4191,10525,389,21598607,58,24728,-61.7713778784317,-6.98771242968684,49,212,1,0.294875564962543
4133,8567,78,90,70,14904,2570,29922,2703,434,14615,53,2909,3710,4159,11525,389,24493058,59,24992,-61.7713778784317,-7.54672942406179,50,212,1,0.27282504504105
4213,8762,78,91,92,16115,2704,29935,2533,502,14732,64,2860,3706,4246,11796,389,27351308,59,25555,-61.7713778784317,-8.10574641843674,51,212,1,0.0808910056328515
4130,8749,76,89,97,16447,2851,29948,2427,441,14835,69,2571,3896,4250,11421,389,30049749,58,24260,-61.7713778784317,-8.66476341281169,52,212,1,0.186345829527341
4163,8874,77,90,112,17592,2918,29927,2313,512,15021,70,2948,3797,4231,11340,389,31331282,58,24791,-61.7713778784317,-9.22378040718663,53,212,1,0.760009352669009
4301,9235,79,92,179,17102,2671,29923,2176,508,15080,71,2905,3813,4291,10976,389,33927775,58,25981,-61.7713778784317,-9.78279740156158,54,212,1,0.909609018931668
4309,9343,80,92,187,15976,2593,29915,2095,506,15217,74,2685,3738,4538,12231,389,35463388,58,24038,-61.7713778784317,-10.3418143959365,55,212,1,0.644622902814197
4442,9594,82,94,218,15362,2577,29913,1867,488,15830,79,2645,3572,4645,12572,389,35720941,59,23227,-61.7713778784317,-10.9008313903115,56,212,1,0.517449306261014
4451,10036,86,97,224,14661,2324,29840,1958,499,15587,69,2507,3748,4681,11477,389,35375152,59,25551,-61.7713778784317,-12.5778823734363,59,212,1,0.701595048422459
4154,9453,76,86,182,15003,2324,29887,1789,484,15697,73,2491,3750,4566,10483,392,33743267,56,25483,-61.7713778784317,-13.1368993678113,60,212,1,0.0450741995339383
4621,10483,89,100,207,14785,2320,29852,1794,464,15678,69,2610,3661,4716,11140,389,32240268,60,29576,-61.7713778784317,-13.6959163621862,61,212,1,0.890251371223444
4766,10816,94,106,186,14231,2118,29818,1788,486,15704,65,2622,3700,4811,11052,389,32103903,60,29226,-61.7713778784317,-14.2549333565612,62,212,1,0.672619760310943
4878,11034,97,109,200,13858,2206,29789,1634,486,15687,65,2627,3781,4954,11563,389,33809851,60,27309,-61.7713778784317,-14.8139503509361,63,212,1,0.164873006449157
4100,7805,98,114,132,4074,688,29904,1786,511,14477,56,3670,3525,5083,9891,340,8843547,53,20587,-61.2123608840567,10.3418143959365,18,213,1,0.502564483126831
3498,6808,73,91,7,4263,711,29894,2061,511,15902,50,3068,3439,4754,11682,340,12635726,52,19545,-61.2123608840567,9.22378040718663,20,213,1,0.531819449418421
3515,6887,61,92,7,4259,857,29887,1908,514,15357,47,3080,3512,4790,12336,150,12159301,51,21872,-61.2123608840567,8.66476341281169,21,213,1,0.624002538761107
3674,7227,84,98,251,4291,863,29857,1819,460,15260,49,3146,3538,5015,12614,402,12969959,51,28491,-61.2123608840567,8.10574641843674,22,213,1,0.96456849733222
3796,7521,92,108,329,4294,953,29836,1319,378,15433,62,3359,3509,4999,12730,402,13483882,52,26079,-61.2123608840567,7.54672942406179,23,213,1,0.569174194009442
3809,7514,90,103,181,4397,916,29884,1140,329,15805,76,3041,3619,4980,12460,402,13783032,54,26390,-61.2123608840567,6.98771242968684,24,213,1,0.577671953284539
3676,7402,86,103,169,4356,1293,29631,1908,410,15570,52,3063,4055,5008,12402,255,13452676,57,28693,-61.2123608840567,6.4286954353119,25,213,1,0.937487785255635
2997,6620,70,88,748,4022,1382,29456,1789,350,15387,44,3344,4442,4959,11077,264,12496568,50,28765,-61.2123608840567,5.86967844093695,26,213,1,0.0615602129472785
2494,5948,59,76,1270,3917,1082,29361,1883,282,15678,42,3333,4433,4990,10561,255,11497710,44,27680,-61.2123608840567,5.310661446562,27,213,1,0.658996636625157
3386,7308,76,93,889,4231,907,29502,2235,318,16066,56,3646,4353,4938,10115,255,11882947,56,28930,-61.2123608840567,4.75164445218705,28,213,1,0.0993981036500629
4089,7988,84,103,642,4765,571,29870,2074,482,16393,86,3494,4281,5045,11678,265,15640594,59,28175,-61.2123608840567,4.19262745781211,29,213,1,0.608668865394413
4626,8453,88,99,139,6093,609,30009,1959,392,15811,93,3000,3250,4850,12100,328,20998914,59,23450,-61.2123608840567,3.07459346906221,31,213,1,0.804352282814979
4512,8405,87,99,174,6330,904,29966,2087,422,15343,79,2950,4600,4900,12650,389,21161703,53,20650,-61.2123608840567,2.51557647468726,32,213,1,0.0323153708239287
4174,7825,82,94,125,6577,1067,29927,2565,460,14802,57,2842,3252,4619,12614,340,20062169,59,24719,-61.2123608840567,1.95655948031232,33,213,1,0.521932951398231
3627,6999,68,81,174,6622,1199,29928,2564,437,14675,55,2630,3085,4580,12240,340,19530685,57,26165,-61.2123608840567,1.39754248593737,34,213,1,0.297647950773702
3576,6926,68,81,50,6868,1404,29904,2714,456,14370,47,2748,3034,4505,11074,340,19240184,56,24257,-61.2123608840567,0.838525491562421,35,213,1,0.6606481665126
3540,6827,67,80,48,7118,1720,29895,2800,466,14200,43,2754,3241,4475,10754,340,19860253,55,22107,-61.2123608840567,0.279508497187474,36,213,1,0.597717356281389
3879,7424,76,89,44,7360,1672,29881,2880,472,14124,39,3423,3298,4324,11157,340,20169554,58,25380,-61.2123608840567,-0.279508497187474,37,213,1,0.0615488767878051
3901,7505,77,90,49,7629,1627,29865,2939,478,13949,35,3348,3257,4265,10637,340,20820415,59,26367,-61.2123608840567,-0.838525491562421,38,213,1,0.891163811880989
3993,7697,79,94,45,7994,1614,29861,3105,511,13973,35,3410,3300,4255,11035,389,20108185,59,27930,-61.2123608840567,-1.39754248593737,39,213,1,0.953334131435845
3782,7449,74,89,37,8603,1614,29919,3051,501,14126,42,2728,3084,4284,11807,389,19004538,58,27314,-61.2123608840567,-1.95655948031232,40,213,1,0.180876206379909
3904,7691,78,90,58,10138,1670,29937,3011,444,14270,45,2770,3076,4258,12179,389,21172804,59,29836,-61.2123608840567,-2.51557647468726,41,213,1,0.073545247878916
3874,7710,76,89,46,11037,1623,29934,3044,455,14391,46,2861,3013,4259,11728,389,19956982,58,29176,-61.2123608840567,-3.07459346906221,42,213,1,0.988031740772864
3838,7766,75,88,43,11865,1777,29941,2733,442,14315,46,3054,3072,4215,10848,389,19167924,58,24818,-61.2123608840567,-3.63361046343716,43,213,1,0.427905968422523
3806,7750,73,86,40,12345,2023,29923,2746,454,14317,46,2807,3096,4154,9604,389,19722239,58,25849,-61.2123608840567,-4.19262745781211,44,213,1,0.758982402109534
3821,7833,73,85,51,12601,1921,29925,2854,450,14472,47,2898,3163,4143,10181,389,19102286,58,25014,-61.2123608840567,-4.75164445218705,45,213,1,0.923166041275947
3878,7970,73,86,57,12798,1909,29947,2774,445,14535,52,3065,3371,4139,11003,389,19218518,58,27125,-61.2123608840567,-5.310661446562,46,213,1,0.872115748653451
4045,8242,76,89,62,13085,1990,29933,2831,450,14499,47,3055,3401,4203,11879,389,18609526,58,25163,-61.2123608840567,-5.86967844093695,47,213,1,0.963364612210939
3996,8231,75,89,68,13333,2110,29921,2737,439,14540,50,2797,3413,4220,10961,389,20175414,58,24901,-61.2123608840567,-6.4286954353119,48,213,1,0.296760292740772
